id,id_1,asset,year,rep_period,time_block_start,time_block_end,units_on_start,units_on_end,dual_su_sd_ramp_vars_flow_with_high_uptime
1,1,AT_CCGT,2030,1,1,2,1,3,0.0
2,2,AT_CCGT,2030,1,3,3,1,3,0.0
3,3,AT_CCGT,2030,1,4,4,4,6,0.0
4,4,AT_CCGT,2030,1,5,6,4,6,0.0
5,5,AT_CCGT,2030,1,7,8,7,9,0.0
6,6,AT_CCGT,2030,1,9,9,7,9,0.0
7,7,AT_CCGT,2030,1,10,10,10,12,0.0
8,8,AT_CCGT,2030,1,11,12,10,12,0.0
9,9,AT_CCGT,2030,1,13,14,13,15,0.0
10,10,AT_CCGT,2030,1,15,15,13,15,0.0
11,11,AT_CCGT,2030,1,16,16,16,18,0.0
12,12,AT_CCGT,2030,1,17,18,16,18,0.0
13,13,AT_CCGT,2030,1,19,20,19,21,0.0
14,14,AT_CCGT,2030,1,21,21,19,21,0.0
15,15,AT_CCGT,2030,1,22,22,22,24,0.0
16,16,AT_CCGT,2030,1,23,24,22,24,0.0
17,17,AT_CCGT,2030,2,1,2,1,3,0.0
18,18,AT_CCGT,2030,2,3,3,1,3,0.0
19,19,AT_CCGT,2030,2,4,4,4,6,0.0
20,20,AT_CCGT,2030,2,5,6,4,6,0.0
21,21,AT_CCGT,2030,2,7,8,7,9,0.0
22,22,AT_CCGT,2030,2,9,9,7,9,0.0
23,23,AT_CCGT,2030,2,10,10,10,12,0.0
24,24,AT_CCGT,2030,2,11,12,10,12,0.0
25,25,AT_CCGT,2030,2,13,14,13,15,0.0
26,26,AT_CCGT,2030,2,15,15,13,15,0.0
27,27,AT_CCGT,2030,2,16,16,16,18,0.0
28,28,AT_CCGT,2030,2,17,18,16,18,0.0
29,29,AT_CCGT,2030,2,19,20,19,21,0.0
30,30,AT_CCGT,2030,2,21,21,19,21,0.0
31,31,AT_CCGT,2030,2,22,22,22,24,0.0
32,32,AT_CCGT,2030,2,23,24,22,24,0.0
33,33,AT_CCGT,2030,3,1,2,1,3,0.0
34,34,AT_CCGT,2030,3,3,3,1,3,0.0
35,35,AT_CCGT,2030,3,4,4,4,6,0.0
36,36,AT_CCGT,2030,3,5,6,4,6,0.0
37,37,AT_CCGT,2030,3,7,8,7,9,0.0
38,38,AT_CCGT,2030,3,9,9,7,9,-0.8874
39,39,AT_CCGT,2030,3,10,10,10,12,0.0
40,40,AT_CCGT,2030,3,11,12,10,12,0.0
41,41,AT_CCGT,2030,3,13,14,13,15,0.0
42,42,AT_CCGT,2030,3,15,15,13,15,0.0
43,43,AT_CCGT,2030,3,16,16,16,18,0.0
44,44,AT_CCGT,2030,3,17,18,16,18,0.0
45,45,AT_CCGT,2030,3,19,20,19,21,0.0
46,46,AT_CCGT,2030,3,21,21,19,21,0.0
47,47,AT_CCGT,2030,3,22,22,22,24,0.0
48,48,AT_CCGT,2030,3,23,24,22,24,0.0
49,49,AT_CCGT,2030,4,1,2,1,3,0.0
50,50,AT_CCGT,2030,4,3,3,1,3,0.0
51,51,AT_CCGT,2030,4,4,4,4,6,0.0
52,52,AT_CCGT,2030,4,5,6,4,6,0.0
53,53,AT_CCGT,2030,4,7,8,7,9,0.0
54,54,AT_CCGT,2030,4,9,9,7,9,0.0
55,55,AT_CCGT,2030,4,10,10,10,12,0.0
56,56,AT_CCGT,2030,4,11,12,10,12,0.0
57,57,AT_CCGT,2030,4,13,14,13,15,0.0
58,58,AT_CCGT,2030,4,15,15,13,15,0.0
59,59,AT_CCGT,2030,4,16,16,16,18,0.0
60,60,AT_CCGT,2030,4,17,18,16,18,0.0
61,61,AT_CCGT,2030,4,19,20,19,21,0.0
62,62,AT_CCGT,2030,4,21,21,19,21,0.0
63,63,AT_CCGT,2030,4,22,22,22,24,0.0
64,64,AT_CCGT,2030,4,23,24,22,24,0.0
65,65,AT_CCGT,2030,5,1,2,1,3,0.0
66,66,AT_CCGT,2030,5,3,3,1,3,0.0
67,67,AT_CCGT,2030,5,4,4,4,6,0.0
68,68,AT_CCGT,2030,5,5,6,4,6,0.0
69,69,AT_CCGT,2030,5,7,8,7,9,0.0
70,70,AT_CCGT,2030,5,9,9,7,9,0.0
71,71,AT_CCGT,2030,5,10,10,10,12,0.0
72,72,AT_CCGT,2030,5,11,12,10,12,0.0
73,73,AT_CCGT,2030,5,13,14,13,15,0.0
74,74,AT_CCGT,2030,5,15,15,13,15,0.0
75,75,AT_CCGT,2030,5,16,16,16,18,0.0
76,76,AT_CCGT,2030,5,17,18,16,18,0.0
77,77,AT_CCGT,2030,5,19,20,19,21,0.0
78,78,AT_CCGT,2030,5,21,21,19,21,0.0
79,79,AT_CCGT,2030,5,22,22,22,24,0.0
80,80,AT_CCGT,2030,5,23,24,22,24,0.0
81,81,AT_CCGT,2030,6,1,2,1,3,0.0
82,82,AT_CCGT,2030,6,3,3,1,3,0.0
83,83,AT_CCGT,2030,6,4,4,4,6,0.0
84,84,AT_CCGT,2030,6,5,6,4,6,0.0
85,85,AT_CCGT,2030,6,7,8,7,9,0.0
86,86,AT_CCGT,2030,6,9,9,7,9,0.0
87,87,AT_CCGT,2030,6,10,10,10,12,0.0
88,88,AT_CCGT,2030,6,11,12,10,12,0.0
89,89,AT_CCGT,2030,6,13,14,13,15,0.0
90,90,AT_CCGT,2030,6,15,15,13,15,0.0
91,91,AT_CCGT,2030,6,16,16,16,18,0.0
92,92,AT_CCGT,2030,6,17,18,16,18,0.0
93,93,AT_CCGT,2030,6,19,20,19,21,0.0
94,94,AT_CCGT,2030,6,21,21,19,21,0.0
95,95,AT_CCGT,2030,6,22,22,22,24,0.0
96,96,AT_CCGT,2030,6,23,24,22,24,0.0
97,97,AT_CCGT,2030,7,1,2,1,3,0.0
98,98,AT_CCGT,2030,7,3,3,1,3,0.0
99,99,AT_CCGT,2030,7,4,4,4,6,0.0
100,100,AT_CCGT,2030,7,5,6,4,6,0.0
101,101,AT_CCGT,2030,7,7,8,7,9,0.0
102,102,AT_CCGT,2030,7,9,9,7,9,0.0
103,103,AT_CCGT,2030,7,10,10,10,12,0.0
104,104,AT_CCGT,2030,7,11,12,10,12,0.0
105,105,AT_CCGT,2030,7,13,14,13,15,0.0
106,106,AT_CCGT,2030,7,15,15,13,15,0.0
107,107,AT_CCGT,2030,7,16,16,16,18,0.0
108,108,AT_CCGT,2030,7,17,18,16,18,0.0
109,109,AT_CCGT,2030,7,19,20,19,21,0.0
110,110,AT_CCGT,2030,7,21,21,19,21,0.0
111,111,AT_CCGT,2030,7,22,22,22,24,0.0
112,112,AT_CCGT,2030,7,23,24,22,24,0.0
113,113,AT_CCGT,2030,8,1,2,1,3,0.0
114,114,AT_CCGT,2030,8,3,3,1,3,0.0
115,115,AT_CCGT,2030,8,4,4,4,6,0.0
116,116,AT_CCGT,2030,8,5,6,4,6,0.0
117,117,AT_CCGT,2030,8,7,8,7,9,0.0
118,118,AT_CCGT,2030,8,9,9,7,9,0.0
119,119,AT_CCGT,2030,8,10,10,10,12,0.0
120,120,AT_CCGT,2030,8,11,12,10,12,0.0
121,121,AT_CCGT,2030,8,13,14,13,15,0.0
122,122,AT_CCGT,2030,8,15,15,13,15,0.0
123,123,AT_CCGT,2030,8,16,16,16,18,0.0
124,124,AT_CCGT,2030,8,17,18,16,18,0.0
125,125,AT_CCGT,2030,8,19,20,19,21,0.0
126,126,AT_CCGT,2030,8,21,21,19,21,0.0
127,127,AT_CCGT,2030,8,22,22,22,24,0.0
128,128,AT_CCGT,2030,8,23,24,22,24,0.0
129,129,AT_CCGT,2030,9,1,2,1,3,0.0
130,130,AT_CCGT,2030,9,3,3,1,3,0.0
131,131,AT_CCGT,2030,9,4,4,4,6,0.0
132,132,AT_CCGT,2030,9,5,6,4,6,0.0
133,133,AT_CCGT,2030,9,7,8,7,9,0.0
134,134,AT_CCGT,2030,9,9,9,7,9,0.0
135,135,AT_CCGT,2030,9,10,10,10,12,0.0
136,136,AT_CCGT,2030,9,11,12,10,12,0.0
137,137,AT_CCGT,2030,9,13,14,13,15,0.0
138,138,AT_CCGT,2030,9,15,15,13,15,0.0
139,139,AT_CCGT,2030,9,16,16,16,18,0.0
140,140,AT_CCGT,2030,9,17,18,16,18,0.0
141,141,AT_CCGT,2030,9,19,20,19,21,0.0
142,142,AT_CCGT,2030,9,21,21,19,21,0.0
143,143,AT_CCGT,2030,9,22,22,22,24,0.0
144,144,AT_CCGT,2030,9,23,24,22,24,0.0
145,145,AT_CCGT,2030,10,1,2,1,3,0.0
146,146,AT_CCGT,2030,10,3,3,1,3,0.0
147,147,AT_CCGT,2030,10,4,4,4,6,0.0
148,148,AT_CCGT,2030,10,5,6,4,6,0.0
149,149,AT_CCGT,2030,10,7,8,7,9,0.0
150,150,AT_CCGT,2030,10,9,9,7,9,-3.311999999999999
151,151,AT_CCGT,2030,10,10,10,10,12,0.0
152,152,AT_CCGT,2030,10,11,12,10,12,0.0
153,153,AT_CCGT,2030,10,13,14,13,15,0.0
154,154,AT_CCGT,2030,10,15,15,13,15,0.0
155,155,AT_CCGT,2030,10,16,16,16,18,0.0
156,156,AT_CCGT,2030,10,17,18,16,18,0.0
157,157,AT_CCGT,2030,10,19,20,19,21,0.0
158,158,AT_CCGT,2030,10,21,21,19,21,0.0
159,159,AT_CCGT,2030,10,22,22,22,24,0.0
160,160,AT_CCGT,2030,10,23,24,22,24,0.0
161,161,AT_Coal,2030,1,1,2,1,3,0.0
162,162,AT_Coal,2030,1,3,3,1,3,0.0
163,163,AT_Coal,2030,1,4,4,4,6,0.0
164,164,AT_Coal,2030,1,5,6,4,6,0.0
165,165,AT_Coal,2030,1,7,8,7,9,0.0
166,166,AT_Coal,2030,1,9,9,7,9,0.0
167,167,AT_Coal,2030,1,10,10,10,12,0.0
168,168,AT_Coal,2030,1,11,12,10,12,0.0
169,169,AT_Coal,2030,1,13,14,13,15,0.0
170,170,AT_Coal,2030,1,15,15,13,15,0.0
171,171,AT_Coal,2030,1,16,16,16,18,0.0
172,172,AT_Coal,2030,1,17,18,16,18,0.0
173,173,AT_Coal,2030,1,19,20,19,21,0.0
174,174,AT_Coal,2030,1,21,21,19,21,0.0
175,175,AT_Coal,2030,1,22,22,22,24,0.0
176,176,AT_Coal,2030,1,23,24,22,24,0.0
177,177,AT_Coal,2030,2,1,2,1,3,0.0
178,178,AT_Coal,2030,2,3,3,1,3,0.0
179,179,AT_Coal,2030,2,4,4,4,6,0.0
180,180,AT_Coal,2030,2,5,6,4,6,0.0
181,181,AT_Coal,2030,2,7,8,7,9,0.0
182,182,AT_Coal,2030,2,9,9,7,9,0.0
183,183,AT_Coal,2030,2,10,10,10,12,0.0
184,184,AT_Coal,2030,2,11,12,10,12,0.0
185,185,AT_Coal,2030,2,13,14,13,15,0.0
186,186,AT_Coal,2030,2,15,15,13,15,0.0
187,187,AT_Coal,2030,2,16,16,16,18,0.0
188,188,AT_Coal,2030,2,17,18,16,18,0.0
189,189,AT_Coal,2030,2,19,20,19,21,0.0
190,190,AT_Coal,2030,2,21,21,19,21,0.0
191,191,AT_Coal,2030,2,22,22,22,24,0.0
192,192,AT_Coal,2030,2,23,24,22,24,0.0
193,193,AT_Coal,2030,3,1,2,1,3,0.0
194,194,AT_Coal,2030,3,3,3,1,3,0.0
195,195,AT_Coal,2030,3,4,4,4,6,0.0
196,196,AT_Coal,2030,3,5,6,4,6,0.0
197,197,AT_Coal,2030,3,7,8,7,9,0.0
198,198,AT_Coal,2030,3,9,9,7,9,0.0
199,199,AT_Coal,2030,3,10,10,10,12,0.0
200,200,AT_Coal,2030,3,11,12,10,12,0.0
201,201,AT_Coal,2030,3,13,14,13,15,0.0
202,202,AT_Coal,2030,3,15,15,13,15,0.0
203,203,AT_Coal,2030,3,16,16,16,18,0.0
204,204,AT_Coal,2030,3,17,18,16,18,0.0
205,205,AT_Coal,2030,3,19,20,19,21,0.0
206,206,AT_Coal,2030,3,21,21,19,21,0.0
207,207,AT_Coal,2030,3,22,22,22,24,0.0
208,208,AT_Coal,2030,3,23,24,22,24,0.0
209,209,AT_Coal,2030,4,1,2,1,3,0.0
210,210,AT_Coal,2030,4,3,3,1,3,0.0
211,211,AT_Coal,2030,4,4,4,4,6,0.0
212,212,AT_Coal,2030,4,5,6,4,6,0.0
213,213,AT_Coal,2030,4,7,8,7,9,0.0
214,214,AT_Coal,2030,4,9,9,7,9,0.0
215,215,AT_Coal,2030,4,10,10,10,12,0.0
216,216,AT_Coal,2030,4,11,12,10,12,0.0
217,217,AT_Coal,2030,4,13,14,13,15,0.0
218,218,AT_Coal,2030,4,15,15,13,15,0.0
219,219,AT_Coal,2030,4,16,16,16,18,0.0
220,220,AT_Coal,2030,4,17,18,16,18,0.0
221,221,AT_Coal,2030,4,19,20,19,21,0.0
222,222,AT_Coal,2030,4,21,21,19,21,0.0
223,223,AT_Coal,2030,4,22,22,22,24,0.0
224,224,AT_Coal,2030,4,23,24,22,24,0.0
225,225,AT_Coal,2030,5,1,2,1,3,0.0
226,226,AT_Coal,2030,5,3,3,1,3,0.0
227,227,AT_Coal,2030,5,4,4,4,6,0.0
228,228,AT_Coal,2030,5,5,6,4,6,0.0
229,229,AT_Coal,2030,5,7,8,7,9,0.0
230,230,AT_Coal,2030,5,9,9,7,9,0.0
231,231,AT_Coal,2030,5,10,10,10,12,0.0
232,232,AT_Coal,2030,5,11,12,10,12,0.0
233,233,AT_Coal,2030,5,13,14,13,15,0.0
234,234,AT_Coal,2030,5,15,15,13,15,0.0
235,235,AT_Coal,2030,5,16,16,16,18,0.0
236,236,AT_Coal,2030,5,17,18,16,18,0.0
237,237,AT_Coal,2030,5,19,20,19,21,0.0
238,238,AT_Coal,2030,5,21,21,19,21,0.0
239,239,AT_Coal,2030,5,22,22,22,24,0.0
240,240,AT_Coal,2030,5,23,24,22,24,0.0
241,241,AT_Coal,2030,6,1,2,1,3,0.0
242,242,AT_Coal,2030,6,3,3,1,3,0.0
243,243,AT_Coal,2030,6,4,4,4,6,0.0
244,244,AT_Coal,2030,6,5,6,4,6,0.0
245,245,AT_Coal,2030,6,7,8,7,9,0.0
246,246,AT_Coal,2030,6,9,9,7,9,0.0
247,247,AT_Coal,2030,6,10,10,10,12,0.0
248,248,AT_Coal,2030,6,11,12,10,12,0.0
249,249,AT_Coal,2030,6,13,14,13,15,0.0
250,250,AT_Coal,2030,6,15,15,13,15,0.0
251,251,AT_Coal,2030,6,16,16,16,18,0.0
252,252,AT_Coal,2030,6,17,18,16,18,0.0
253,253,AT_Coal,2030,6,19,20,19,21,0.0
254,254,AT_Coal,2030,6,21,21,19,21,0.0
255,255,AT_Coal,2030,6,22,22,22,24,0.0
256,256,AT_Coal,2030,6,23,24,22,24,0.0
257,257,AT_Coal,2030,7,1,2,1,3,0.0
258,258,AT_Coal,2030,7,3,3,1,3,0.0
259,259,AT_Coal,2030,7,4,4,4,6,0.0
260,260,AT_Coal,2030,7,5,6,4,6,0.0
261,261,AT_Coal,2030,7,7,8,7,9,0.0
262,262,AT_Coal,2030,7,9,9,7,9,0.0
263,263,AT_Coal,2030,7,10,10,10,12,0.0
264,264,AT_Coal,2030,7,11,12,10,12,0.0
265,265,AT_Coal,2030,7,13,14,13,15,0.0
266,266,AT_Coal,2030,7,15,15,13,15,0.0
267,267,AT_Coal,2030,7,16,16,16,18,0.0
268,268,AT_Coal,2030,7,17,18,16,18,0.0
269,269,AT_Coal,2030,7,19,20,19,21,0.0
270,270,AT_Coal,2030,7,21,21,19,21,0.0
271,271,AT_Coal,2030,7,22,22,22,24,0.0
272,272,AT_Coal,2030,7,23,24,22,24,0.0
273,273,AT_Coal,2030,8,1,2,1,3,0.0
274,274,AT_Coal,2030,8,3,3,1,3,0.0
275,275,AT_Coal,2030,8,4,4,4,6,0.0
276,276,AT_Coal,2030,8,5,6,4,6,0.0
277,277,AT_Coal,2030,8,7,8,7,9,0.0
278,278,AT_Coal,2030,8,9,9,7,9,0.0
279,279,AT_Coal,2030,8,10,10,10,12,0.0
280,280,AT_Coal,2030,8,11,12,10,12,0.0
281,281,AT_Coal,2030,8,13,14,13,15,0.0
282,282,AT_Coal,2030,8,15,15,13,15,0.0
283,283,AT_Coal,2030,8,16,16,16,18,0.0
284,284,AT_Coal,2030,8,17,18,16,18,0.0
285,285,AT_Coal,2030,8,19,20,19,21,0.0
286,286,AT_Coal,2030,8,21,21,19,21,-0.9733999999999998
287,287,AT_Coal,2030,8,22,22,22,24,0.0
288,288,AT_Coal,2030,8,23,24,22,24,0.0
289,289,AT_Coal,2030,9,1,2,1,3,0.0
290,290,AT_Coal,2030,9,3,3,1,3,0.0
291,291,AT_Coal,2030,9,4,4,4,6,0.0
292,292,AT_Coal,2030,9,5,6,4,6,0.0
293,293,AT_Coal,2030,9,7,8,7,9,0.0
294,294,AT_Coal,2030,9,9,9,7,9,0.0
295,295,AT_Coal,2030,9,10,10,10,12,0.0
296,296,AT_Coal,2030,9,11,12,10,12,0.0
297,297,AT_Coal,2030,9,13,14,13,15,0.0
298,298,AT_Coal,2030,9,15,15,13,15,0.0
299,299,AT_Coal,2030,9,16,16,16,18,0.0
300,300,AT_Coal,2030,9,17,18,16,18,0.0
301,301,AT_Coal,2030,9,19,20,19,21,0.0
302,302,AT_Coal,2030,9,21,21,19,21,0.0
303,303,AT_Coal,2030,9,22,22,22,24,0.0
304,304,AT_Coal,2030,9,23,24,22,24,0.0
305,305,AT_Coal,2030,10,1,2,1,3,0.0
306,306,AT_Coal,2030,10,3,3,1,3,0.0
307,307,AT_Coal,2030,10,4,4,4,6,0.0
308,308,AT_Coal,2030,10,5,6,4,6,0.0
309,309,AT_Coal,2030,10,7,8,7,9,0.0
310,310,AT_Coal,2030,10,9,9,7,9,0.0
311,311,AT_Coal,2030,10,10,10,10,12,0.0
312,312,AT_Coal,2030,10,11,12,10,12,0.0
313,313,AT_Coal,2030,10,13,14,13,15,0.0
314,314,AT_Coal,2030,10,15,15,13,15,0.0
315,315,AT_Coal,2030,10,16,16,16,18,0.0
316,316,AT_Coal,2030,10,17,18,16,18,0.0
317,317,AT_Coal,2030,10,19,20,19,21,0.0
318,318,AT_Coal,2030,10,21,21,19,21,0.0
319,319,AT_Coal,2030,10,22,22,22,24,0.0
320,320,AT_Coal,2030,10,23,24,22,24,0.0
321,321,AT_Nuclear,2030,1,1,2,1,3,0.0
322,322,AT_Nuclear,2030,1,3,3,1,3,0.0
323,323,AT_Nuclear,2030,1,4,4,4,6,0.0
324,324,AT_Nuclear,2030,1,5,6,4,6,0.0
325,325,AT_Nuclear,2030,1,7,8,7,9,0.0
326,326,AT_Nuclear,2030,1,9,9,7,9,0.0
327,327,AT_Nuclear,2030,1,10,10,10,12,0.0
328,328,AT_Nuclear,2030,1,11,12,10,12,0.0
329,329,AT_Nuclear,2030,1,13,14,13,15,0.0
330,330,AT_Nuclear,2030,1,15,15,13,15,0.0
331,331,AT_Nuclear,2030,1,16,16,16,18,0.0
332,332,AT_Nuclear,2030,1,17,18,16,18,0.0
333,333,AT_Nuclear,2030,1,19,20,19,21,0.0
334,334,AT_Nuclear,2030,1,21,21,19,21,0.0
335,335,AT_Nuclear,2030,1,22,22,22,24,0.0
336,336,AT_Nuclear,2030,1,23,24,22,24,0.0
337,337,AT_Nuclear,2030,2,1,2,1,3,0.0
338,338,AT_Nuclear,2030,2,3,3,1,3,0.0
339,339,AT_Nuclear,2030,2,4,4,4,6,0.0
340,340,AT_Nuclear,2030,2,5,6,4,6,0.0
341,341,AT_Nuclear,2030,2,7,8,7,9,0.0
342,342,AT_Nuclear,2030,2,9,9,7,9,0.0
343,343,AT_Nuclear,2030,2,10,10,10,12,0.0
344,344,AT_Nuclear,2030,2,11,12,10,12,0.0
345,345,AT_Nuclear,2030,2,13,14,13,15,0.0
346,346,AT_Nuclear,2030,2,15,15,13,15,0.0
347,347,AT_Nuclear,2030,2,16,16,16,18,0.0
348,348,AT_Nuclear,2030,2,17,18,16,18,0.0
349,349,AT_Nuclear,2030,2,19,20,19,21,0.0
350,350,AT_Nuclear,2030,2,21,21,19,21,0.0
351,351,AT_Nuclear,2030,2,22,22,22,24,0.0
352,352,AT_Nuclear,2030,2,23,24,22,24,0.0
353,353,AT_Nuclear,2030,3,1,2,1,3,0.0
354,354,AT_Nuclear,2030,3,3,3,1,3,0.0
355,355,AT_Nuclear,2030,3,4,4,4,6,0.0
356,356,AT_Nuclear,2030,3,5,6,4,6,0.0
357,357,AT_Nuclear,2030,3,7,8,7,9,0.0
358,358,AT_Nuclear,2030,3,9,9,7,9,0.0
359,359,AT_Nuclear,2030,3,10,10,10,12,0.0
360,360,AT_Nuclear,2030,3,11,12,10,12,0.0
361,361,AT_Nuclear,2030,3,13,14,13,15,0.0
362,362,AT_Nuclear,2030,3,15,15,13,15,0.0
363,363,AT_Nuclear,2030,3,16,16,16,18,0.0
364,364,AT_Nuclear,2030,3,17,18,16,18,0.0
365,365,AT_Nuclear,2030,3,19,20,19,21,0.0
366,366,AT_Nuclear,2030,3,21,21,19,21,0.0
367,367,AT_Nuclear,2030,3,22,22,22,24,0.0
368,368,AT_Nuclear,2030,3,23,24,22,24,0.0
369,369,AT_Nuclear,2030,4,1,2,1,3,0.0
370,370,AT_Nuclear,2030,4,3,3,1,3,0.0
371,371,AT_Nuclear,2030,4,4,4,4,6,0.0
372,372,AT_Nuclear,2030,4,5,6,4,6,0.0
373,373,AT_Nuclear,2030,4,7,8,7,9,0.0
374,374,AT_Nuclear,2030,4,9,9,7,9,0.0
375,375,AT_Nuclear,2030,4,10,10,10,12,0.0
376,376,AT_Nuclear,2030,4,11,12,10,12,0.0
377,377,AT_Nuclear,2030,4,13,14,13,15,0.0
378,378,AT_Nuclear,2030,4,15,15,13,15,0.0
379,379,AT_Nuclear,2030,4,16,16,16,18,0.0
380,380,AT_Nuclear,2030,4,17,18,16,18,0.0
381,381,AT_Nuclear,2030,4,19,20,19,21,0.0
382,382,AT_Nuclear,2030,4,21,21,19,21,0.0
383,383,AT_Nuclear,2030,4,22,22,22,24,0.0
384,384,AT_Nuclear,2030,4,23,24,22,24,0.0
385,385,AT_Nuclear,2030,5,1,2,1,3,0.0
386,386,AT_Nuclear,2030,5,3,3,1,3,0.0
387,387,AT_Nuclear,2030,5,4,4,4,6,0.0
388,388,AT_Nuclear,2030,5,5,6,4,6,0.0
389,389,AT_Nuclear,2030,5,7,8,7,9,0.0
390,390,AT_Nuclear,2030,5,9,9,7,9,0.0
391,391,AT_Nuclear,2030,5,10,10,10,12,0.0
392,392,AT_Nuclear,2030,5,11,12,10,12,0.0
393,393,AT_Nuclear,2030,5,13,14,13,15,0.0
394,394,AT_Nuclear,2030,5,15,15,13,15,0.0
395,395,AT_Nuclear,2030,5,16,16,16,18,0.0
396,396,AT_Nuclear,2030,5,17,18,16,18,0.0
397,397,AT_Nuclear,2030,5,19,20,19,21,0.0
398,398,AT_Nuclear,2030,5,21,21,19,21,0.0
399,399,AT_Nuclear,2030,5,22,22,22,24,0.0
400,400,AT_Nuclear,2030,5,23,24,22,24,0.0
401,401,AT_Nuclear,2030,6,1,2,1,3,0.0
402,402,AT_Nuclear,2030,6,3,3,1,3,0.0
403,403,AT_Nuclear,2030,6,4,4,4,6,0.0
404,404,AT_Nuclear,2030,6,5,6,4,6,0.0
405,405,AT_Nuclear,2030,6,7,8,7,9,0.0
406,406,AT_Nuclear,2030,6,9,9,7,9,0.0
407,407,AT_Nuclear,2030,6,10,10,10,12,0.0
408,408,AT_Nuclear,2030,6,11,12,10,12,0.0
409,409,AT_Nuclear,2030,6,13,14,13,15,0.0
410,410,AT_Nuclear,2030,6,15,15,13,15,0.0
411,411,AT_Nuclear,2030,6,16,16,16,18,0.0
412,412,AT_Nuclear,2030,6,17,18,16,18,0.0
413,413,AT_Nuclear,2030,6,19,20,19,21,0.0
414,414,AT_Nuclear,2030,6,21,21,19,21,0.0
415,415,AT_Nuclear,2030,6,22,22,22,24,0.0
416,416,AT_Nuclear,2030,6,23,24,22,24,0.0
417,417,AT_Nuclear,2030,7,1,2,1,3,0.0
418,418,AT_Nuclear,2030,7,3,3,1,3,0.0
419,419,AT_Nuclear,2030,7,4,4,4,6,0.0
420,420,AT_Nuclear,2030,7,5,6,4,6,0.0
421,421,AT_Nuclear,2030,7,7,8,7,9,0.0
422,422,AT_Nuclear,2030,7,9,9,7,9,0.0
423,423,AT_Nuclear,2030,7,10,10,10,12,0.0
424,424,AT_Nuclear,2030,7,11,12,10,12,0.0
425,425,AT_Nuclear,2030,7,13,14,13,15,0.0
426,426,AT_Nuclear,2030,7,15,15,13,15,0.0
427,427,AT_Nuclear,2030,7,16,16,16,18,0.0
428,428,AT_Nuclear,2030,7,17,18,16,18,0.0
429,429,AT_Nuclear,2030,7,19,20,19,21,0.0
430,430,AT_Nuclear,2030,7,21,21,19,21,0.0
431,431,AT_Nuclear,2030,7,22,22,22,24,0.0
432,432,AT_Nuclear,2030,7,23,24,22,24,0.0
433,433,AT_Nuclear,2030,8,1,2,1,3,0.0
434,434,AT_Nuclear,2030,8,3,3,1,3,0.0
435,435,AT_Nuclear,2030,8,4,4,4,6,0.0
436,436,AT_Nuclear,2030,8,5,6,4,6,0.0
437,437,AT_Nuclear,2030,8,7,8,7,9,0.0
438,438,AT_Nuclear,2030,8,9,9,7,9,0.0
439,439,AT_Nuclear,2030,8,10,10,10,12,0.0
440,440,AT_Nuclear,2030,8,11,12,10,12,0.0
441,441,AT_Nuclear,2030,8,13,14,13,15,0.0
442,442,AT_Nuclear,2030,8,15,15,13,15,0.0
443,443,AT_Nuclear,2030,8,16,16,16,18,0.0
444,444,AT_Nuclear,2030,8,17,18,16,18,0.0
445,445,AT_Nuclear,2030,8,19,20,19,21,0.0
446,446,AT_Nuclear,2030,8,21,21,19,21,0.0
447,447,AT_Nuclear,2030,8,22,22,22,24,0.0
448,448,AT_Nuclear,2030,8,23,24,22,24,0.0
449,449,AT_Nuclear,2030,9,1,2,1,3,0.0
450,450,AT_Nuclear,2030,9,3,3,1,3,0.0
451,451,AT_Nuclear,2030,9,4,4,4,6,0.0
452,452,AT_Nuclear,2030,9,5,6,4,6,0.0
453,453,AT_Nuclear,2030,9,7,8,7,9,0.0
454,454,AT_Nuclear,2030,9,9,9,7,9,0.0
455,455,AT_Nuclear,2030,9,10,10,10,12,0.0
456,456,AT_Nuclear,2030,9,11,12,10,12,0.0
457,457,AT_Nuclear,2030,9,13,14,13,15,0.0
458,458,AT_Nuclear,2030,9,15,15,13,15,0.0
459,459,AT_Nuclear,2030,9,16,16,16,18,0.0
460,460,AT_Nuclear,2030,9,17,18,16,18,0.0
461,461,AT_Nuclear,2030,9,19,20,19,21,0.0
462,462,AT_Nuclear,2030,9,21,21,19,21,0.0
463,463,AT_Nuclear,2030,9,22,22,22,24,0.0
464,464,AT_Nuclear,2030,9,23,24,22,24,0.0
465,465,AT_Nuclear,2030,10,1,2,1,3,0.0
466,466,AT_Nuclear,2030,10,3,3,1,3,0.0
467,467,AT_Nuclear,2030,10,4,4,4,6,0.0
468,468,AT_Nuclear,2030,10,5,6,4,6,0.0
469,469,AT_Nuclear,2030,10,7,8,7,9,0.0
470,470,AT_Nuclear,2030,10,9,9,7,9,0.0
471,471,AT_Nuclear,2030,10,10,10,10,12,0.0
472,472,AT_Nuclear,2030,10,11,12,10,12,0.0
473,473,AT_Nuclear,2030,10,13,14,13,15,0.0
474,474,AT_Nuclear,2030,10,15,15,13,15,0.0
475,475,AT_Nuclear,2030,10,16,16,16,18,0.0
476,476,AT_Nuclear,2030,10,17,18,16,18,0.0
477,477,AT_Nuclear,2030,10,19,20,19,21,0.0
478,478,AT_Nuclear,2030,10,21,21,19,21,0.0
479,479,AT_Nuclear,2030,10,22,22,22,24,0.0
480,480,AT_Nuclear,2030,10,23,24,22,24,0.0
