id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
1042,BE_Battery,2030,7,19,20,0.0
1043,BE_Battery,2030,7,21,22,0.0
1044,BE_Battery,2030,7,23,24,0.0
1045,BE_Battery,2030,8,1,2,0.0
1046,BE_Battery,2030,8,3,4,0.0
1047,BE_Battery,2030,8,5,6,0.0
1048,BE_Battery,2030,8,7,8,0.0
1049,BE_Battery,2030,8,9,10,0.0
1050,BE_Battery,2030,8,11,12,0.0
1051,BE_Battery,2030,8,13,14,0.0
1052,BE_Battery,2030,8,15,16,0.0
1053,BE_Battery,2030,8,17,18,0.0
1054,BE_Battery,2030,8,19,20,0.0
1055,BE_Battery,2030,8,21,22,0.0
1056,BE_Battery,2030,8,23,24,0.0
1057,BE_Battery,2030,9,1,2,0.0
1058,BE_Battery,2030,9,3,4,0.0
1059,BE_Battery,2030,9,5,6,0.0
1060,BE_Battery,2030,9,7,8,0.0
1061,BE_Battery,2030,9,9,10,0.0
1062,BE_Battery,2030,9,11,12,0.0
1063,BE_Battery,2030,9,13,14,0.0
1064,BE_Battery,2030,9,15,16,0.0
1065,BE_Battery,2030,9,17,18,0.0
1066,BE_Battery,2030,9,19,20,0.0
1067,BE_Battery,2030,9,21,22,0.0
1068,BE_Battery,2030,9,23,24,0.0
1069,BE_Battery,2030,10,1,2,0.0
1070,BE_Battery,2030,10,3,4,0.0
1071,BE_Battery,2030,10,5,6,0.0
1072,BE_Battery,2030,10,7,8,0.0
1073,BE_Battery,2030,10,9,10,0.0
1074,BE_Battery,2030,10,11,12,0.0
1075,BE_Battery,2030,10,13,14,0.0
1076,BE_Battery,2030,10,15,16,0.0
1077,BE_Battery,2030,10,17,18,-11.774365705666337
1078,BE_Battery,2030,10,19,20,0.0
1079,BE_Battery,2030,10,21,22,0.0
1080,BE_Battery,2030,10,23,24,0.0
1081,BE_CCGT,2030,1,1,2,0.0
1082,BE_CCGT,2030,1,3,4,0.0
1083,BE_CCGT,2030,1,5,6,0.0
1084,BE_CCGT,2030,1,7,8,0.0
1085,BE_CCGT,2030,1,9,10,0.0
1086,BE_CCGT,2030,1,11,12,0.0
1087,BE_CCGT,2030,1,13,14,0.0
1088,BE_CCGT,2030,1,15,16,0.0
1089,BE_CCGT,2030,1,17,18,0.0
1090,BE_CCGT,2030,1,19,20,0.0
1091,BE_CCGT,2030,1,21,22,0.0
1092,BE_CCGT,2030,1,23,24,0.0
1093,BE_CCGT,2030,2,1,2,0.0
1094,BE_CCGT,2030,2,3,4,0.0
1095,BE_CCGT,2030,2,5,6,0.0
1096,BE_CCGT,2030,2,7,8,0.0
1097,BE_CCGT,2030,2,9,10,0.0
1098,BE_CCGT,2030,2,11,12,0.0
1099,BE_CCGT,2030,2,13,14,0.0
1100,BE_CCGT,2030,2,15,16,0.0
