id,asset,year,rep_period,time_block_start,time_block_end,solution
1,AT_Battery,2030,1,1,1,583.0391664588785
2,AT_Battery,2030,1,2,2,583.0391664588785
3,AT_Battery,2030,1,3,3,583.0391664588785
4,AT_Battery,2030,1,4,4,980.7944493613946
5,AT_Battery,2030,1,5,5,980.7944493613946
6,AT_Battery,2030,1,6,6,980.7944493613946
7,AT_Battery,2030,1,7,7,980.7944493613946
8,AT_Battery,2030,1,8,8,397.7552829025161
9,AT_Battery,2030,1,9,9,0.0
10,AT_Battery,2030,1,10,10,479.2425563874749
11,AT_Battery,2030,1,11,11,479.2425563874749
12,AT_Battery,2030,1,12,12,0.0
13,AT_Battery,2030,1,13,13,0.0
14,AT_Battery,2030,1,14,14,0.0
15,AT_Battery,2030,1,15,15,397.7552829025161
16,AT_Battery,2030,1,16,16,980.7944493613946
17,AT_Battery,2030,1,17,17,980.7944493613946
18,AT_Battery,2030,1,18,18,745.264231231649
19,AT_Battery,2030,1,19,19,745.264231231649
20,AT_Battery,2030,1,20,20,162.22506477277045
21,AT_Battery,2030,1,21,21,87.13065198741242
22,AT_Battery,2030,1,22,22,0.0
23,AT_Battery,2030,1,23,23,0.0
24,AT_Battery,2030,1,24,24,0.0
25,AT_Battery,2030,2,1,1,0.0
26,AT_Battery,2030,2,2,2,0.0
27,AT_Battery,2030,2,3,3,0.0
28,AT_Battery,2030,2,4,4,397.7552829025161
29,AT_Battery,2030,2,5,5,980.7944493613946
30,AT_Battery,2030,2,6,6,980.7944493613946
31,AT_Battery,2030,2,7,7,780.4298780606664
32,AT_Battery,2030,2,8,8,197.39071160178787
33,AT_Battery,2030,2,9,9,0.0
34,AT_Battery,2030,2,10,10,0.0
35,AT_Battery,2030,2,11,11,221.52244097890662
36,AT_Battery,2030,2,12,12,0.0
37,AT_Battery,2030,2,13,13,0.0
38,AT_Battery,2030,2,14,14,0.0
39,AT_Battery,2030,2,15,15,0.0
40,AT_Battery,2030,2,16,16,583.0391664588785
41,AT_Battery,2030,2,17,17,583.0391664588785
42,AT_Battery,2030,2,18,18,583.0391664588785
43,AT_Battery,2030,2,19,19,0.0
44,AT_Battery,2030,2,20,20,0.0
45,AT_Battery,2030,2,21,21,0.0
46,AT_Battery,2030,2,22,22,0.0
47,AT_Battery,2030,2,23,23,0.0
48,AT_Battery,2030,2,24,24,0.0
49,AT_Battery,2030,3,1,1,0.0
50,AT_Battery,2030,3,2,2,0.0
51,AT_Battery,2030,3,3,3,0.0
52,AT_Battery,2030,3,4,4,583.0391664588785
53,AT_Battery,2030,3,5,5,703.0822719457743
54,AT_Battery,2030,3,6,6,980.7944493613946
55,AT_Battery,2030,3,7,7,967.6743793266011
56,AT_Battery,2030,3,8,8,701.0125040654209
57,AT_Battery,2030,3,9,9,117.97333760654237
58,AT_Battery,2030,3,10,10,0.0
59,AT_Battery,2030,3,11,11,583.0391664588785
60,AT_Battery,2030,3,12,12,781.9707097808075
61,AT_Battery,2030,3,13,13,893.8747009429464
62,AT_Battery,2030,3,14,14,980.7944493613946
63,AT_Battery,2030,3,15,15,980.7944493613946
64,AT_Battery,2030,3,16,16,980.7944493613946
65,AT_Battery,2030,3,17,17,947.5047984323406
66,AT_Battery,2030,3,18,18,364.4656319734621
67,AT_Battery,2030,3,19,19,0.0
68,AT_Battery,2030,3,20,20,0.0
69,AT_Battery,2030,3,21,21,0.0
