id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
332,CH_E_Demand,2030,8,15,16,0.124
333,CH_E_Demand,2030,8,17,18,1.0974
334,CH_E_Demand,2030,8,19,20,1.0974
335,CH_E_Demand,2030,8,21,22,1.0974
336,CH_E_Demand,2030,8,23,24,1.0974
337,CH_E_Demand,2030,9,1,2,1.5222
338,CH_E_Demand,2030,9,3,4,1.5222
339,CH_E_Demand,2030,9,5,6,1.5222
340,CH_E_Demand,2030,9,7,8,1.5222
341,CH_E_Demand,2030,9,9,10,1.5222
342,CH_E_Demand,2030,9,11,12,0.17200000000000001
343,CH_E_Demand,2030,9,13,14,0.17200000000000001
344,CH_E_Demand,2030,9,15,16,0.17200000000000001
345,CH_E_Demand,2030,9,17,18,1.5222
346,CH_E_Demand,2030,9,19,20,1.5222
347,CH_E_Demand,2030,9,21,22,1.5222
348,CH_E_Demand,2030,9,23,24,1.5222
349,CH_E_Demand,2030,10,1,2,1.6284
350,CH_E_Demand,2030,10,3,4,1.6284
351,CH_E_Demand,2030,10,5,6,3.036
352,CH_E_Demand,2030,10,7,8,4.691999999999999
353,CH_E_Demand,2030,10,9,10,4.691999999999999
354,CH_E_Demand,2030,10,11,12,3.036
355,CH_E_Demand,2030,10,13,14,1.6284
356,CH_E_Demand,2030,10,15,16,1.6284
357,CH_E_Demand,2030,10,17,18,4.691999999999999
358,CH_E_Demand,2030,10,19,20,4.691999999999999
359,CH_E_Demand,2030,10,21,22,3.036
360,CH_E_Demand,2030,10,23,24,1.6284
361,DE_E_Demand,2030,1,1,2,1.8762
362,DE_E_Demand,2030,1,3,4,1.8762
363,DE_E_Demand,2030,1,5,6,3.498
364,DE_E_Demand,2030,1,7,8,3.498
365,DE_E_Demand,2030,1,9,10,3.498
366,DE_E_Demand,2030,1,11,12,3.498
367,DE_E_Demand,2030,1,13,14,1.8762
368,DE_E_Demand,2030,1,15,16,1.8762
369,DE_E_Demand,2030,1,17,18,3.498
370,DE_E_Demand,2030,1,19,20,3.498
371,DE_E_Demand,2030,1,21,22,1.8762
372,DE_E_Demand,2030,1,23,24,1.8762
373,DE_E_Demand,2030,2,1,2,0.132
374,DE_E_Demand,2030,2,3,4,1.1682000000000001
375,DE_E_Demand,2030,2,5,6,1.1682000000000001
376,DE_E_Demand,2030,2,7,8,1.1682000000000001
377,DE_E_Demand,2030,2,9,10,1.1682000000000001
378,DE_E_Demand,2030,2,11,12,1.1682000000000001
379,DE_E_Demand,2030,2,13,14,1.1682000000000001
380,DE_E_Demand,2030,2,15,16,1.1682000000000001
381,DE_E_Demand,2030,2,17,18,1.1682000000000001
382,DE_E_Demand,2030,2,19,20,1.1682000000000001
383,DE_E_Demand,2030,2,21,22,1.1682000000000001
384,DE_E_Demand,2030,2,23,24,1.1682000000000001
385,DE_E_Demand,2030,3,1,2,0.116
386,DE_E_Demand,2030,3,3,4,0.116
387,DE_E_Demand,2030,3,5,6,0.116
388,DE_E_Demand,2030,3,7,8,0.116
389,DE_E_Demand,2030,3,9,10,1.0266
390,DE_E_Demand,2030,3,11,12,1.0266
391,DE_E_Demand,2030,3,13,14,1.0266
392,DE_E_Demand,2030,3,15,16,1.0266
393,DE_E_Demand,2030,3,17,18,1.0266
394,DE_E_Demand,2030,3,19,20,1.0266
395,DE_E_Demand,2030,3,21,22,1.0266
396,DE_E_Demand,2030,3,23,24,0.116
397,DE_E_Demand,2030,4,1,2,0.8142
398,DE_E_Demand,2030,4,3,4,0.8142
399,DE_E_Demand,2030,4,5,6,0.8142
400,DE_E_Demand,2030,4,7,8,0.8142
401,DE_E_Demand,2030,4,9,10,0.8142
402,DE_E_Demand,2030,4,11,12,0.8142
403,DE_E_Demand,2030,4,13,14,0.8142
404,DE_E_Demand,2030,4,15,16,0.8142
405,DE_E_Demand,2030,4,17,18,2.2586
406,DE_E_Demand,2030,4,19,20,0.8142
407,DE_E_Demand,2030,4,21,22,0.8142
408,DE_E_Demand,2030,4,23,24,0.8142
409,DE_E_Demand,2030,5,1,2,0.20800000000000002
410,DE_E_Demand,2030,5,3,4,0.20800000000000002
411,DE_E_Demand,2030,5,5,6,0.20800000000000002
412,DE_E_Demand,2030,5,7,8,0.20800000000000002
413,DE_E_Demand,2030,5,9,10,0.20800000000000002
414,DE_E_Demand,2030,5,11,12,0.20800000000000002
415,DE_E_Demand,2030,5,13,14,0.20800000000000002
416,DE_E_Demand,2030,5,15,16,0.20800000000000002
417,DE_E_Demand,2030,5,17,18,0.20800000000000002
418,DE_E_Demand,2030,5,19,20,0.20800000000000002
419,DE_E_Demand,2030,5,21,22,0.20800000000000002
420,DE_E_Demand,2030,5,23,24,0.20800000000000002
421,DE_E_Demand,2030,6,1,2,0.6372
422,DE_E_Demand,2030,6,3,4,0.6372
423,DE_E_Demand,2030,6,5,6,0.6372
424,DE_E_Demand,2030,6,7,8,0.6372
425,DE_E_Demand,2030,6,9,10,0.6372
426,DE_E_Demand,2030,6,11,12,0.6372
427,DE_E_Demand,2030,6,13,14,0.6372
428,DE_E_Demand,2030,6,15,16,0.6372
429,DE_E_Demand,2030,6,17,18,0.6372
430,DE_E_Demand,2030,6,19,20,0.6372
431,DE_E_Demand,2030,6,21,22,0.6372
432,DE_E_Demand,2030,6,23,24,0.6372
433,DE_E_Demand,2030,7,1,2,1.3098
434,DE_E_Demand,2030,7,3,4,1.3098
435,DE_E_Demand,2030,7,5,6,2.442
436,DE_E_Demand,2030,7,7,8,3.7739999999999996
437,DE_E_Demand,2030,7,9,10,3.7739999999999996
438,DE_E_Demand,2030,7,11,12,2.442
439,DE_E_Demand,2030,7,13,14,2.442
440,DE_E_Demand,2030,7,15,16,2.442
441,DE_E_Demand,2030,7,17,18,3.7739999999999996
442,DE_E_Demand,2030,7,19,20,3.7739999999999996
443,DE_E_Demand,2030,7,21,22,2.442
444,DE_E_Demand,2030,7,23,24,2.442
445,DE_E_Demand,2030,8,1,2,0.124
446,DE_E_Demand,2030,8,3,4,0.124
447,DE_E_Demand,2030,8,5,6,0.124
448,DE_E_Demand,2030,8,7,8,0.124
449,DE_E_Demand,2030,8,9,10,0.124
450,DE_E_Demand,2030,8,11,12,0.124
451,DE_E_Demand,2030,8,13,14,0.124
452,DE_E_Demand,2030,8,15,16,0.124
453,DE_E_Demand,2030,8,17,18,0.124
454,DE_E_Demand,2030,8,19,20,1.0974
455,DE_E_Demand,2030,8,21,22,0.124
456,DE_E_Demand,2030,8,23,24,0.124
457,DE_E_Demand,2030,9,1,2,0.17200000000000001
458,DE_E_Demand,2030,9,3,4,0.17200000000000001
459,DE_E_Demand,2030,9,5,6,0.17200000000000001
460,DE_E_Demand,2030,9,7,8,0.17200000000000001
461,DE_E_Demand,2030,9,9,10,0.17200000000000001
462,DE_E_Demand,2030,9,11,12,0.17200000000000001
463,DE_E_Demand,2030,9,13,14,0.17200000000000001
464,DE_E_Demand,2030,9,15,16,0.17200000000000001
465,DE_E_Demand,2030,9,17,18,0.17200000000000001
466,DE_E_Demand,2030,9,19,20,1.5222
467,DE_E_Demand,2030,9,21,22,1.5222
468,DE_E_Demand,2030,9,23,24,0.17200000000000001
469,DE_E_Demand,2030,10,1,2,1.6284
470,DE_E_Demand,2030,10,3,4,1.6284
471,DE_E_Demand,2030,10,5,6,3.036
472,DE_E_Demand,2030,10,7,8,4.691999999999999
473,DE_E_Demand,2030,10,9,10,4.691999999999999
474,DE_E_Demand,2030,10,11,12,3.036
475,DE_E_Demand,2030,10,13,14,3.036
476,DE_E_Demand,2030,10,15,16,4.691999999999999
477,DE_E_Demand,2030,10,17,18,27.406297116999006
478,DE_E_Demand,2030,10,19,20,4.691999999999999
479,DE_E_Demand,2030,10,21,22,3.036
480,DE_E_Demand,2030,10,23,24,1.6284
481,FR_E_Demand,2030,1,1,2,1.8762
482,FR_E_Demand,2030,1,3,4,1.8762
483,FR_E_Demand,2030,1,5,6,3.498
484,FR_E_Demand,2030,1,7,8,3.498
485,FR_E_Demand,2030,1,9,10,3.498
486,FR_E_Demand,2030,1,11,12,3.498
487,FR_E_Demand,2030,1,13,14,3.498
488,FR_E_Demand,2030,1,15,16,3.498
489,FR_E_Demand,2030,1,17,18,3.498
490,FR_E_Demand,2030,1,19,20,3.498
491,FR_E_Demand,2030,1,21,22,5.406
492,FR_E_Demand,2030,1,23,24,1.8762
493,FR_E_Demand,2030,2,1,2,0.132
494,FR_E_Demand,2030,2,3,4,0.132
495,FR_E_Demand,2030,2,5,6,0.132
496,FR_E_Demand,2030,2,7,8,0.132
497,FR_E_Demand,2030,2,9,10,0.132
498,FR_E_Demand,2030,2,11,12,0.132
499,FR_E_Demand,2030,2,13,14,0.132
500,FR_E_Demand,2030,2,15,16,0.132
501,FR_E_Demand,2030,2,17,18,0.132
502,FR_E_Demand,2030,2,19,20,0.132
503,FR_E_Demand,2030,2,21,22,1.1682000000000001
504,FR_E_Demand,2030,2,23,24,1.1682000000000001
505,FR_E_Demand,2030,3,1,2,0.116
506,FR_E_Demand,2030,3,3,4,0.116
507,FR_E_Demand,2030,3,5,6,0.116
508,FR_E_Demand,2030,3,7,8,0.116
509,FR_E_Demand,2030,3,9,10,0.116
510,FR_E_Demand,2030,3,11,12,0.116
511,FR_E_Demand,2030,3,13,14,1.0266
512,FR_E_Demand,2030,3,15,16,1.0266
513,FR_E_Demand,2030,3,17,18,1.0266
514,FR_E_Demand,2030,3,19,20,1.0266
515,FR_E_Demand,2030,3,21,22,1.0266
516,FR_E_Demand,2030,3,23,24,0.116
517,FR_E_Demand,2030,4,1,2,0.092
518,FR_E_Demand,2030,4,3,4,0.092
519,FR_E_Demand,2030,4,5,6,0.092
520,FR_E_Demand,2030,4,7,8,0.092
521,FR_E_Demand,2030,4,9,10,0.092
522,FR_E_Demand,2030,4,11,12,0.092
523,FR_E_Demand,2030,4,13,14,0.092
524,FR_E_Demand,2030,4,15,16,0.092
525,FR_E_Demand,2030,4,17,18,0.092
526,FR_E_Demand,2030,4,19,20,0.092
527,FR_E_Demand,2030,4,21,22,0.8142
528,FR_E_Demand,2030,4,23,24,0.8142
529,FR_E_Demand,2030,5,1,2,0.20800000000000002
530,FR_E_Demand,2030,5,3,4,0.20800000000000002
531,FR_E_Demand,2030,5,5,6,0.20800000000000002
532,FR_E_Demand,2030,5,7,8,0.20800000000000002
533,FR_E_Demand,2030,5,9,10,0.20800000000000002
534,FR_E_Demand,2030,5,11,12,0.20800000000000002
535,FR_E_Demand,2030,5,13,14,0.20800000000000002
536,FR_E_Demand,2030,5,15,16,0.20800000000000002
