id,asset,year,rep_period,time_block_start,time_block_end,dual_su_ramp_vars_flow_diff
5117,LU_Coal,2030,4,5,5,0.0
5118,LU_Coal,2030,4,6,6,0.0
5119,LU_Coal,2030,4,7,7,0.0
5120,LU_Coal,2030,4,8,8,0.0
5121,LU_Coal,2030,4,9,9,0.0
5122,LU_Coal,2030,4,10,10,0.0
5123,LU_Coal,2030,4,11,11,0.0
5124,LU_Coal,2030,4,12,12,0.0
5125,LU_Coal,2030,4,13,13,0.0
5126,LU_Coal,2030,4,14,14,0.0
5127,LU_Coal,2030,4,15,15,0.0
5128,LU_Coal,2030,4,16,16,0.0
5129,LU_Coal,2030,4,17,17,0.0
5130,LU_Coal,2030,4,18,18,0.0
5131,LU_Coal,2030,4,19,19,0.0
5132,LU_Coal,2030,4,20,20,0.0
5133,LU_Coal,2030,4,21,21,0.0
5134,LU_Coal,2030,4,22,22,0.0
5135,LU_Coal,2030,4,23,23,0.0
5136,LU_Coal,2030,4,24,24,0.0
5137,LU_Coal,2030,5,1,1,0.0
5138,LU_Coal,2030,5,2,2,0.0
5139,LU_Coal,2030,5,3,3,0.0
5140,LU_Coal,2030,5,4,4,0.0
5141,LU_Coal,2030,5,5,5,0.0
5142,LU_Coal,2030,5,6,6,0.0
5143,LU_Coal,2030,5,7,7,0.0
5144,LU_Coal,2030,5,8,8,0.0
5145,LU_Coal,2030,5,9,9,0.0
5146,LU_Coal,2030,5,10,10,0.0
5147,LU_Coal,2030,5,11,11,0.0
5148,LU_Coal,2030,5,12,12,0.0
5149,LU_Coal,2030,5,13,13,0.0
5150,LU_Coal,2030,5,14,14,0.0
5151,LU_Coal,2030,5,15,15,0.0
5152,LU_Coal,2030,5,16,16,0.0
5153,LU_Coal,2030,5,17,17,0.0
5154,LU_Coal,2030,5,18,18,0.0
5155,LU_Coal,2030,5,19,19,0.0
5156,LU_Coal,2030,5,20,20,0.0
5157,LU_Coal,2030,5,21,21,0.0
5158,LU_Coal,2030,5,22,22,0.0
5159,LU_Coal,2030,5,23,23,0.0
5160,LU_Coal,2030,5,24,24,0.0
5161,LU_Coal,2030,6,1,1,0.0
5162,LU_Coal,2030,6,2,2,0.0
5163,LU_Coal,2030,6,3,3,0.0
5164,LU_Coal,2030,6,4,4,0.0
5165,LU_Coal,2030,6,5,5,0.0
5166,LU_Coal,2030,6,6,6,0.0
5167,LU_Coal,2030,6,7,7,0.0
5168,LU_Coal,2030,6,8,8,0.0
5169,LU_Coal,2030,6,9,9,0.0
5170,LU_Coal,2030,6,10,10,0.0
5171,LU_Coal,2030,6,11,11,0.0
5172,LU_Coal,2030,6,12,12,0.0
5173,LU_Coal,2030,6,13,13,0.0
5174,LU_Coal,2030,6,14,14,0.0
5175,LU_Coal,2030,6,15,15,0.0
5176,LU_Coal,2030,6,16,16,0.0
5177,LU_Coal,2030,6,17,17,0.0
5178,LU_Coal,2030,6,18,18,0.0
5179,LU_Coal,2030,6,19,19,0.0
5180,LU_Coal,2030,6,20,20,0.0
5181,LU_Coal,2030,6,21,21,0.0
5182,LU_Coal,2030,6,22,22,0.0
5183,LU_Coal,2030,6,23,23,0.0
5184,LU_Coal,2030,6,24,24,0.0
5185,LU_Coal,2030,7,1,1,0.0
5186,LU_Coal,2030,7,2,2,0.0
5187,LU_Coal,2030,7,3,3,0.0
5188,LU_Coal,2030,7,4,4,0.0
5189,LU_Coal,2030,7,5,5,0.0
5190,LU_Coal,2030,7,6,6,0.0
5191,LU_Coal,2030,7,7,7,0.0
5192,LU_Coal,2030,7,8,8,0.0
5193,LU_Coal,2030,7,9,9,0.0
5194,LU_Coal,2030,7,10,10,0.0
5195,LU_Coal,2030,7,11,11,0.0
5196,LU_Coal,2030,7,12,12,0.0
5197,LU_Coal,2030,7,13,13,0.0
5198,LU_Coal,2030,7,14,14,0.0
5199,LU_Coal,2030,7,15,15,0.0
5200,LU_Coal,2030,7,16,16,0.0
5201,LU_Coal,2030,7,17,17,0.0
5202,LU_Coal,2030,7,18,18,0.0
5203,LU_Coal,2030,7,19,19,0.0
5204,LU_Coal,2030,7,20,20,0.0
5205,LU_Coal,2030,7,21,21,0.0
5206,LU_Coal,2030,7,22,22,0.0
5207,LU_Coal,2030,7,23,23,0.0
5208,LU_Coal,2030,7,24,24,0.0
5209,LU_Coal,2030,8,1,1,0.0
5210,LU_Coal,2030,8,2,2,0.0
5211,LU_Coal,2030,8,3,3,0.0
5212,LU_Coal,2030,8,4,4,0.0
5213,LU_Coal,2030,8,5,5,0.0
5214,LU_Coal,2030,8,6,6,0.0
5215,LU_Coal,2030,8,7,7,0.0
5216,LU_Coal,2030,8,8,8,0.0
5217,LU_Coal,2030,8,9,9,0.0
5218,LU_Coal,2030,8,10,10,0.0
5219,LU_Coal,2030,8,11,11,0.0
5220,LU_Coal,2030,8,12,12,0.0
5221,LU_Coal,2030,8,13,13,0.0
5222,LU_Coal,2030,8,14,14,0.0
5223,LU_Coal,2030,8,15,15,0.0
5224,LU_Coal,2030,8,16,16,0.0
5225,LU_Coal,2030,8,17,17,0.0
5226,LU_Coal,2030,8,18,18,0.0
5227,LU_Coal,2030,8,19,19,0.0
5228,LU_Coal,2030,8,20,20,0.0
5229,LU_Coal,2030,8,21,21,0.0
5230,LU_Coal,2030,8,22,22,0.0
5231,LU_Coal,2030,8,23,23,0.0
5232,LU_Coal,2030,8,24,24,0.0
5233,LU_Coal,2030,9,1,1,0.0
5234,LU_Coal,2030,9,2,2,0.0
5235,LU_Coal,2030,9,3,3,0.0
5236,LU_Coal,2030,9,4,4,0.0
5237,LU_Coal,2030,9,5,5,0.0
5238,LU_Coal,2030,9,6,6,0.0
5239,LU_Coal,2030,9,7,7,0.0
5240,LU_Coal,2030,9,8,8,0.0
5241,LU_Coal,2030,9,9,9,0.0
5242,LU_Coal,2030,9,10,10,0.0
5243,LU_Coal,2030,9,11,11,0.0
5244,LU_Coal,2030,9,12,12,0.0
5245,LU_Coal,2030,9,13,13,0.0
5246,LU_Coal,2030,9,14,14,0.0
5247,LU_Coal,2030,9,15,15,0.0
5248,LU_Coal,2030,9,16,16,0.0
5249,LU_Coal,2030,9,17,17,0.0
5250,LU_Coal,2030,9,18,18,0.0
5251,LU_Coal,2030,9,19,19,0.0
5252,LU_Coal,2030,9,20,20,0.0
5253,LU_Coal,2030,9,21,21,0.0
5254,LU_Coal,2030,9,22,22,0.0
5255,LU_Coal,2030,9,23,23,0.0
5256,LU_Coal,2030,9,24,24,0.0
5257,LU_Coal,2030,10,1,1,0.0
5258,LU_Coal,2030,10,2,2,0.0
5259,LU_Coal,2030,10,3,3,0.0
5260,LU_Coal,2030,10,4,4,0.0
5261,LU_Coal,2030,10,5,5,0.0
5262,LU_Coal,2030,10,6,6,0.0
5263,LU_Coal,2030,10,7,7,0.0
5264,LU_Coal,2030,10,8,8,0.0
5265,LU_Coal,2030,10,9,9,0.0
5266,LU_Coal,2030,10,10,10,0.0
5267,LU_Coal,2030,10,11,11,0.0
5268,LU_Coal,2030,10,12,12,0.0
5269,LU_Coal,2030,10,13,13,0.0
5270,LU_Coal,2030,10,14,14,0.0
5271,LU_Coal,2030,10,15,15,0.0
5272,LU_Coal,2030,10,16,16,0.0
5273,LU_Coal,2030,10,17,17,0.0
5274,LU_Coal,2030,10,18,18,0.0
5275,LU_Coal,2030,10,19,19,0.0
5276,LU_Coal,2030,10,20,20,0.0
5277,LU_Coal,2030,10,21,21,0.0
5278,LU_Coal,2030,10,22,22,0.0
5279,LU_Coal,2030,10,23,23,0.0
5280,LU_Coal,2030,10,24,24,0.0
5281,LU_Nuclear,2030,1,1,1,0.0
5282,LU_Nuclear,2030,1,2,2,0.0
5283,LU_Nuclear,2030,1,3,3,0.0
5284,LU_Nuclear,2030,1,4,4,0.0
5285,LU_Nuclear,2030,1,5,5,0.0
5286,LU_Nuclear,2030,1,6,6,0.0
5287,LU_Nuclear,2030,1,7,7,0.0
5288,LU_Nuclear,2030,1,8,8,0.0
5289,LU_Nuclear,2030,1,9,9,0.0
5290,LU_Nuclear,2030,1,10,10,0.0
5291,LU_Nuclear,2030,1,11,11,0.0
5292,LU_Nuclear,2030,1,12,12,0.0
5293,LU_Nuclear,2030,1,13,13,0.0
5294,LU_Nuclear,2030,1,14,14,0.0
5295,LU_Nuclear,2030,1,15,15,0.0
5296,LU_Nuclear,2030,1,16,16,0.0
5297,LU_Nuclear,2030,1,17,17,0.0
5298,LU_Nuclear,2030,1,18,18,0.0
5299,LU_Nuclear,2030,1,19,19,0.0
5300,LU_Nuclear,2030,1,20,20,0.0
5301,LU_Nuclear,2030,1,21,21,0.0
5302,LU_Nuclear,2030,1,22,22,0.0
5303,LU_Nuclear,2030,1,23,23,0.0
5304,LU_Nuclear,2030,1,24,24,0.0
5305,LU_Nuclear,2030,2,1,1,0.0
5306,LU_Nuclear,2030,2,2,2,0.0
5307,LU_Nuclear,2030,2,3,3,0.0
5308,LU_Nuclear,2030,2,4,4,0.0
5309,LU_Nuclear,2030,2,5,5,0.0
5310,LU_Nuclear,2030,2,6,6,0.0
5311,LU_Nuclear,2030,2,7,7,0.0
5312,LU_Nuclear,2030,2,8,8,0.0
5313,LU_Nuclear,2030,2,9,9,0.0
5314,LU_Nuclear,2030,2,10,10,0.0
5315,LU_Nuclear,2030,2,11,11,0.0
5316,LU_Nuclear,2030,2,12,12,0.0
5317,LU_Nuclear,2030,2,13,13,0.0
5318,LU_Nuclear,2030,2,14,14,0.0
5319,LU_Nuclear,2030,2,15,15,0.0
5320,LU_Nuclear,2030,2,16,16,0.0
5321,LU_Nuclear,2030,2,17,17,0.0
5322,LU_Nuclear,2030,2,18,18,0.0
5323,LU_Nuclear,2030,2,19,19,0.0
5324,LU_Nuclear,2030,2,20,20,0.0
5325,LU_Nuclear,2030,2,21,21,0.0
5326,LU_Nuclear,2030,2,22,22,0.0
5327,LU_Nuclear,2030,2,23,23,0.0
5328,LU_Nuclear,2030,2,24,24,0.0
5329,LU_Nuclear,2030,3,1,1,0.0
5330,LU_Nuclear,2030,3,2,2,0.0
5331,LU_Nuclear,2030,3,3,3,0.0
5332,LU_Nuclear,2030,3,4,4,0.0
5333,LU_Nuclear,2030,3,5,5,0.0
5334,LU_Nuclear,2030,3,6,6,0.0
5335,LU_Nuclear,2030,3,7,7,0.0
5336,LU_Nuclear,2030,3,8,8,0.0
5337,LU_Nuclear,2030,3,9,9,0.0
5338,LU_Nuclear,2030,3,10,10,0.0
5339,LU_Nuclear,2030,3,11,11,0.0
5340,LU_Nuclear,2030,3,12,12,0.0
5341,LU_Nuclear,2030,3,13,13,0.0
5342,LU_Nuclear,2030,3,14,14,0.0
5343,LU_Nuclear,2030,3,15,15,0.0
5344,LU_Nuclear,2030,3,16,16,0.0
5345,LU_Nuclear,2030,3,17,17,0.0
5346,LU_Nuclear,2030,3,18,18,0.0
5347,LU_Nuclear,2030,3,19,19,0.0
5348,LU_Nuclear,2030,3,20,20,0.0
5349,LU_Nuclear,2030,3,21,21,0.0
5350,LU_Nuclear,2030,3,22,22,0.0
5351,LU_Nuclear,2030,3,23,23,0.0
5352,LU_Nuclear,2030,3,24,24,0.0
5353,LU_Nuclear,2030,4,1,1,0.0
5354,LU_Nuclear,2030,4,2,2,0.0
5355,LU_Nuclear,2030,4,3,3,0.0
5356,LU_Nuclear,2030,4,4,4,0.0
5357,LU_Nuclear,2030,4,5,5,0.0
5358,LU_Nuclear,2030,4,6,6,0.0
5359,LU_Nuclear,2030,4,7,7,0.0
5360,LU_Nuclear,2030,4,8,8,0.0
5361,LU_Nuclear,2030,4,9,9,0.0
5362,LU_Nuclear,2030,4,10,10,0.0
5363,LU_Nuclear,2030,4,11,11,0.0
5364,LU_Nuclear,2030,4,12,12,0.0
5365,LU_Nuclear,2030,4,13,13,0.0
5366,LU_Nuclear,2030,4,14,14,0.0
5367,LU_Nuclear,2030,4,15,15,0.0
5368,LU_Nuclear,2030,4,16,16,0.0
5369,LU_Nuclear,2030,4,17,17,0.0
5370,LU_Nuclear,2030,4,18,18,0.0
5371,LU_Nuclear,2030,4,19,19,0.0
5372,LU_Nuclear,2030,4,20,20,0.0
5373,LU_Nuclear,2030,4,21,21,0.0
5374,LU_Nuclear,2030,4,22,22,0.0
5375,LU_Nuclear,2030,4,23,23,0.0
5376,LU_Nuclear,2030,4,24,24,0.0
5377,LU_Nuclear,2030,5,1,1,0.0
5378,LU_Nuclear,2030,5,2,2,0.0
5379,LU_Nuclear,2030,5,3,3,0.0
5380,LU_Nuclear,2030,5,4,4,0.0
5381,LU_Nuclear,2030,5,5,5,0.0
5382,LU_Nuclear,2030,5,6,6,0.0
5383,LU_Nuclear,2030,5,7,7,0.0
5384,LU_Nuclear,2030,5,8,8,0.0
5385,LU_Nuclear,2030,5,9,9,0.0
5386,LU_Nuclear,2030,5,10,10,0.0
5387,LU_Nuclear,2030,5,11,11,0.0
5388,LU_Nuclear,2030,5,12,12,0.0
5389,LU_Nuclear,2030,5,13,13,0.0
5390,LU_Nuclear,2030,5,14,14,0.0
5391,LU_Nuclear,2030,5,15,15,0.0
5392,LU_Nuclear,2030,5,16,16,0.0
5393,LU_Nuclear,2030,5,17,17,0.0
5394,LU_Nuclear,2030,5,18,18,0.0
5395,LU_Nuclear,2030,5,19,19,0.0
5396,LU_Nuclear,2030,5,20,20,0.0
5397,LU_Nuclear,2030,5,21,21,0.0
5398,LU_Nuclear,2030,5,22,22,0.0
5399,LU_Nuclear,2030,5,23,23,0.0
5400,LU_Nuclear,2030,5,24,24,0.0
5401,LU_Nuclear,2030,6,1,1,0.0
5402,LU_Nuclear,2030,6,2,2,0.0
5403,LU_Nuclear,2030,6,3,3,0.0
5404,LU_Nuclear,2030,6,4,4,0.0
5405,LU_Nuclear,2030,6,5,5,0.0
5406,LU_Nuclear,2030,6,6,6,0.0
5407,LU_Nuclear,2030,6,7,7,0.0
5408,LU_Nuclear,2030,6,8,8,0.0
5409,LU_Nuclear,2030,6,9,9,0.0
5410,LU_Nuclear,2030,6,10,10,0.0
5411,LU_Nuclear,2030,6,11,11,0.0
5412,LU_Nuclear,2030,6,12,12,0.0
5413,LU_Nuclear,2030,6,13,13,0.0
5414,LU_Nuclear,2030,6,14,14,0.0
5415,LU_Nuclear,2030,6,15,15,0.0
5416,LU_Nuclear,2030,6,16,16,0.0
5417,LU_Nuclear,2030,6,17,17,0.0
5418,LU_Nuclear,2030,6,18,18,0.0
5419,LU_Nuclear,2030,6,19,19,0.0
5420,LU_Nuclear,2030,6,20,20,0.0
5421,LU_Nuclear,2030,6,21,21,0.0
5422,LU_Nuclear,2030,6,22,22,0.0
5423,LU_Nuclear,2030,6,23,23,0.0
5424,LU_Nuclear,2030,6,24,24,0.0
5425,LU_Nuclear,2030,7,1,1,0.0
5426,LU_Nuclear,2030,7,2,2,0.0
5427,LU_Nuclear,2030,7,3,3,0.0
5428,LU_Nuclear,2030,7,4,4,0.0
5429,LU_Nuclear,2030,7,5,5,0.0
5430,LU_Nuclear,2030,7,6,6,0.0
5431,LU_Nuclear,2030,7,7,7,0.0
5432,LU_Nuclear,2030,7,8,8,0.0
5433,LU_Nuclear,2030,7,9,9,0.0
5434,LU_Nuclear,2030,7,10,10,0.0
5435,LU_Nuclear,2030,7,11,11,0.0
5436,LU_Nuclear,2030,7,12,12,0.0
5437,LU_Nuclear,2030,7,13,13,0.0
5438,LU_Nuclear,2030,7,14,14,0.0
5439,LU_Nuclear,2030,7,15,15,0.0
5440,LU_Nuclear,2030,7,16,16,0.0
5441,LU_Nuclear,2030,7,17,17,0.0
5442,LU_Nuclear,2030,7,18,18,0.0
5443,LU_Nuclear,2030,7,19,19,0.0
5444,LU_Nuclear,2030,7,20,20,0.0
5445,LU_Nuclear,2030,7,21,21,0.0
5446,LU_Nuclear,2030,7,22,22,0.0
5447,LU_Nuclear,2030,7,23,23,0.0
5448,LU_Nuclear,2030,7,24,24,0.0
5449,LU_Nuclear,2030,8,1,1,0.0
5450,LU_Nuclear,2030,8,2,2,0.0
5451,LU_Nuclear,2030,8,3,3,0.0
5452,LU_Nuclear,2030,8,4,4,0.0
5453,LU_Nuclear,2030,8,5,5,0.0
5454,LU_Nuclear,2030,8,6,6,0.0
5455,LU_Nuclear,2030,8,7,7,0.0
5456,LU_Nuclear,2030,8,8,8,0.0
5457,LU_Nuclear,2030,8,9,9,0.0
5458,LU_Nuclear,2030,8,10,10,0.0
5459,LU_Nuclear,2030,8,11,11,0.0
5460,LU_Nuclear,2030,8,12,12,0.0
5461,LU_Nuclear,2030,8,13,13,0.0
5462,LU_Nuclear,2030,8,14,14,0.0
5463,LU_Nuclear,2030,8,15,15,0.0
5464,LU_Nuclear,2030,8,16,16,0.0
5465,LU_Nuclear,2030,8,17,17,0.0
5466,LU_Nuclear,2030,8,18,18,0.0
5467,LU_Nuclear,2030,8,19,19,0.0
5468,LU_Nuclear,2030,8,20,20,0.0
5469,LU_Nuclear,2030,8,21,21,0.0
5470,LU_Nuclear,2030,8,22,22,0.0
5471,LU_Nuclear,2030,8,23,23,0.0
5472,LU_Nuclear,2030,8,24,24,0.0
5473,LU_Nuclear,2030,9,1,1,0.0
5474,LU_Nuclear,2030,9,2,2,0.0
5475,LU_Nuclear,2030,9,3,3,0.0
5476,LU_Nuclear,2030,9,4,4,0.0
5477,LU_Nuclear,2030,9,5,5,0.0
5478,LU_Nuclear,2030,9,6,6,0.0
5479,LU_Nuclear,2030,9,7,7,0.0
5480,LU_Nuclear,2030,9,8,8,0.0
5481,LU_Nuclear,2030,9,9,9,0.0
5482,LU_Nuclear,2030,9,10,10,0.0
5483,LU_Nuclear,2030,9,11,11,0.0
5484,LU_Nuclear,2030,9,12,12,0.0
5485,LU_Nuclear,2030,9,13,13,0.0
5486,LU_Nuclear,2030,9,14,14,0.0
5487,LU_Nuclear,2030,9,15,15,0.0
5488,LU_Nuclear,2030,9,16,16,0.0
5489,LU_Nuclear,2030,9,17,17,0.0
5490,LU_Nuclear,2030,9,18,18,0.0
5491,LU_Nuclear,2030,9,19,19,0.0
5492,LU_Nuclear,2030,9,20,20,0.0
5493,LU_Nuclear,2030,9,21,21,0.0
5494,LU_Nuclear,2030,9,22,22,0.0
5495,LU_Nuclear,2030,9,23,23,0.0
5496,LU_Nuclear,2030,9,24,24,0.0
5497,LU_Nuclear,2030,10,1,1,0.0
5498,LU_Nuclear,2030,10,2,2,0.0
5499,LU_Nuclear,2030,10,3,3,0.0
5500,LU_Nuclear,2030,10,4,4,0.0
5501,LU_Nuclear,2030,10,5,5,0.0
5502,LU_Nuclear,2030,10,6,6,0.0
5503,LU_Nuclear,2030,10,7,7,0.0
5504,LU_Nuclear,2030,10,8,8,0.0
5505,LU_Nuclear,2030,10,9,9,0.0
5506,LU_Nuclear,2030,10,10,10,0.0
5507,LU_Nuclear,2030,10,11,11,0.0
5508,LU_Nuclear,2030,10,12,12,0.0
5509,LU_Nuclear,2030,10,13,13,0.0
5510,LU_Nuclear,2030,10,14,14,0.0
5511,LU_Nuclear,2030,10,15,15,0.0
5512,LU_Nuclear,2030,10,16,16,0.0
5513,LU_Nuclear,2030,10,17,17,0.0
5514,LU_Nuclear,2030,10,18,18,0.0
5515,LU_Nuclear,2030,10,19,19,0.0
5516,LU_Nuclear,2030,10,20,20,0.0
5517,LU_Nuclear,2030,10,21,21,0.0
5518,LU_Nuclear,2030,10,22,22,0.0
5519,LU_Nuclear,2030,10,23,23,0.0
5520,LU_Nuclear,2030,10,24,24,0.0
5521,LU_OCGT,2030,1,1,1,0.0
5522,LU_OCGT,2030,1,2,2,0.0
5523,LU_OCGT,2030,1,3,3,0.0
5524,LU_OCGT,2030,1,4,4,0.0
5525,LU_OCGT,2030,1,5,5,0.0
5526,LU_OCGT,2030,1,6,6,0.0
5527,LU_OCGT,2030,1,7,7,0.0
5528,LU_OCGT,2030,1,8,8,0.0
5529,LU_OCGT,2030,1,9,9,0.0
5530,LU_OCGT,2030,1,10,10,0.0
5531,LU_OCGT,2030,1,11,11,0.0
5532,LU_OCGT,2030,1,12,12,0.0
5533,LU_OCGT,2030,1,13,13,0.0
5534,LU_OCGT,2030,1,14,14,0.0
5535,LU_OCGT,2030,1,15,15,0.0
5536,LU_OCGT,2030,1,16,16,0.0
5537,LU_OCGT,2030,1,17,17,0.0
5538,LU_OCGT,2030,1,18,18,0.0
5539,LU_OCGT,2030,1,19,19,0.0
5540,LU_OCGT,2030,1,20,20,0.0
5541,LU_OCGT,2030,1,21,21,0.0
5542,LU_OCGT,2030,1,22,22,0.0
5543,LU_OCGT,2030,1,23,23,0.0
5544,LU_OCGT,2030,1,24,24,0.0
5545,LU_OCGT,2030,2,1,1,0.0
5546,LU_OCGT,2030,2,2,2,0.0
5547,LU_OCGT,2030,2,3,3,0.0
5548,LU_OCGT,2030,2,4,4,0.0
5549,LU_OCGT,2030,2,5,5,0.0
5550,LU_OCGT,2030,2,6,6,0.0
5551,LU_OCGT,2030,2,7,7,0.0
5552,LU_OCGT,2030,2,8,8,0.0
5553,LU_OCGT,2030,2,9,9,0.0
5554,LU_OCGT,2030,2,10,10,0.0
5555,LU_OCGT,2030,2,11,11,0.0
5556,LU_OCGT,2030,2,12,12,0.0
5557,LU_OCGT,2030,2,13,13,0.0
5558,LU_OCGT,2030,2,14,14,0.0
5559,LU_OCGT,2030,2,15,15,0.0
5560,LU_OCGT,2030,2,16,16,0.0
5561,LU_OCGT,2030,2,17,17,0.0
5562,LU_OCGT,2030,2,18,18,0.0
5563,LU_OCGT,2030,2,19,19,0.0
5564,LU_OCGT,2030,2,20,20,0.0
5565,LU_OCGT,2030,2,21,21,0.0
5566,LU_OCGT,2030,2,22,22,0.0
5567,LU_OCGT,2030,2,23,23,0.0
5568,LU_OCGT,2030,2,24,24,0.0
5569,LU_OCGT,2030,3,1,1,0.0
5570,LU_OCGT,2030,3,2,2,0.0
5571,LU_OCGT,2030,3,3,3,0.0
5572,LU_OCGT,2030,3,4,4,0.0
5573,LU_OCGT,2030,3,5,5,0.0
5574,LU_OCGT,2030,3,6,6,0.0
5575,LU_OCGT,2030,3,7,7,0.0
5576,LU_OCGT,2030,3,8,8,0.0
5577,LU_OCGT,2030,3,9,9,0.0
5578,LU_OCGT,2030,3,10,10,0.0
5579,LU_OCGT,2030,3,11,11,0.0
5580,LU_OCGT,2030,3,12,12,0.0
5581,LU_OCGT,2030,3,13,13,0.0
5582,LU_OCGT,2030,3,14,14,0.0
5583,LU_OCGT,2030,3,15,15,0.0
5584,LU_OCGT,2030,3,16,16,0.0
5585,LU_OCGT,2030,3,17,17,0.0
5586,LU_OCGT,2030,3,18,18,0.0
5587,LU_OCGT,2030,3,19,19,0.0
5588,LU_OCGT,2030,3,20,20,0.0
5589,LU_OCGT,2030,3,21,21,0.0
5590,LU_OCGT,2030,3,22,22,0.0
5591,LU_OCGT,2030,3,23,23,0.0
5592,LU_OCGT,2030,3,24,24,0.0
5593,LU_OCGT,2030,4,1,1,0.0
5594,LU_OCGT,2030,4,2,2,0.0
5595,LU_OCGT,2030,4,3,3,0.0
5596,LU_OCGT,2030,4,4,4,0.0
5597,LU_OCGT,2030,4,5,5,0.0
5598,LU_OCGT,2030,4,6,6,0.0
5599,LU_OCGT,2030,4,7,7,0.0
5600,LU_OCGT,2030,4,8,8,0.0
5601,LU_OCGT,2030,4,9,9,0.0
5602,LU_OCGT,2030,4,10,10,0.0
5603,LU_OCGT,2030,4,11,11,0.0
5604,LU_OCGT,2030,4,12,12,0.0
5605,LU_OCGT,2030,4,13,13,0.0
5606,LU_OCGT,2030,4,14,14,0.0
5607,LU_OCGT,2030,4,15,15,0.0
5608,LU_OCGT,2030,4,16,16,0.0
5609,LU_OCGT,2030,4,17,17,0.0
5610,LU_OCGT,2030,4,18,18,0.0
5611,LU_OCGT,2030,4,19,19,0.0
5612,LU_OCGT,2030,4,20,20,0.0
5613,LU_OCGT,2030,4,21,21,0.0
5614,LU_OCGT,2030,4,22,22,0.0
5615,LU_OCGT,2030,4,23,23,0.0
5616,LU_OCGT,2030,4,24,24,0.0
5617,LU_OCGT,2030,5,1,1,0.0
5618,LU_OCGT,2030,5,2,2,0.0
5619,LU_OCGT,2030,5,3,3,0.0
5620,LU_OCGT,2030,5,4,4,0.0
5621,LU_OCGT,2030,5,5,5,0.0
5622,LU_OCGT,2030,5,6,6,0.0
5623,LU_OCGT,2030,5,7,7,0.0
5624,LU_OCGT,2030,5,8,8,0.0
5625,LU_OCGT,2030,5,9,9,0.0
5626,LU_OCGT,2030,5,10,10,0.0
5627,LU_OCGT,2030,5,11,11,0.0
5628,LU_OCGT,2030,5,12,12,0.0
5629,LU_OCGT,2030,5,13,13,0.0
5630,LU_OCGT,2030,5,14,14,0.0
5631,LU_OCGT,2030,5,15,15,0.0
5632,LU_OCGT,2030,5,16,16,0.0
5633,LU_OCGT,2030,5,17,17,0.0
5634,LU_OCGT,2030,5,18,18,0.0
5635,LU_OCGT,2030,5,19,19,0.0
5636,LU_OCGT,2030,5,20,20,0.0
5637,LU_OCGT,2030,5,21,21,0.0
5638,LU_OCGT,2030,5,22,22,0.0
5639,LU_OCGT,2030,5,23,23,0.0
5640,LU_OCGT,2030,5,24,24,0.0
5641,LU_OCGT,2030,6,1,1,0.0
5642,LU_OCGT,2030,6,2,2,0.0
5643,LU_OCGT,2030,6,3,3,0.0
5644,LU_OCGT,2030,6,4,4,0.0
5645,LU_OCGT,2030,6,5,5,0.0
5646,LU_OCGT,2030,6,6,6,0.0
5647,LU_OCGT,2030,6,7,7,0.0
5648,LU_OCGT,2030,6,8,8,0.0
5649,LU_OCGT,2030,6,9,9,0.0
5650,LU_OCGT,2030,6,10,10,0.0
5651,LU_OCGT,2030,6,11,11,0.0
5652,LU_OCGT,2030,6,12,12,0.0
5653,LU_OCGT,2030,6,13,13,0.0
5654,LU_OCGT,2030,6,14,14,0.0
5655,LU_OCGT,2030,6,15,15,0.0
5656,LU_OCGT,2030,6,16,16,0.0
5657,LU_OCGT,2030,6,17,17,0.0
5658,LU_OCGT,2030,6,18,18,0.0
5659,LU_OCGT,2030,6,19,19,0.0
5660,LU_OCGT,2030,6,20,20,0.0
5661,LU_OCGT,2030,6,21,21,0.0
5662,LU_OCGT,2030,6,22,22,0.0
5663,LU_OCGT,2030,6,23,23,0.0
5664,LU_OCGT,2030,6,24,24,0.0
5665,LU_OCGT,2030,7,1,1,0.0
5666,LU_OCGT,2030,7,2,2,0.0
5667,LU_OCGT,2030,7,3,3,0.0
5668,LU_OCGT,2030,7,4,4,0.0
5669,LU_OCGT,2030,7,5,5,0.0
5670,LU_OCGT,2030,7,6,6,0.0
5671,LU_OCGT,2030,7,7,7,0.0
5672,LU_OCGT,2030,7,8,8,0.0
5673,LU_OCGT,2030,7,9,9,0.0
5674,LU_OCGT,2030,7,10,10,0.0
5675,LU_OCGT,2030,7,11,11,0.0
5676,LU_OCGT,2030,7,12,12,0.0
5677,LU_OCGT,2030,7,13,13,0.0
5678,LU_OCGT,2030,7,14,14,0.0
5679,LU_OCGT,2030,7,15,15,0.0
5680,LU_OCGT,2030,7,16,16,0.0
5681,LU_OCGT,2030,7,17,17,0.0
5682,LU_OCGT,2030,7,18,18,0.0
5683,LU_OCGT,2030,7,19,19,0.0
5684,LU_OCGT,2030,7,20,20,0.0
5685,LU_OCGT,2030,7,21,21,0.0
5686,LU_OCGT,2030,7,22,22,0.0
5687,LU_OCGT,2030,7,23,23,0.0
5688,LU_OCGT,2030,7,24,24,0.0
5689,LU_OCGT,2030,8,1,1,0.0
5690,LU_OCGT,2030,8,2,2,0.0
5691,LU_OCGT,2030,8,3,3,0.0
5692,LU_OCGT,2030,8,4,4,0.0
5693,LU_OCGT,2030,8,5,5,0.0
5694,LU_OCGT,2030,8,6,6,0.0
