id,asset,year,rep_period,time_block_start,time_block_end,solution
329,LU_Battery,2030,5,17,20,346.8185453064984
330,LU_Battery,2030,5,21,24,0.0
331,LU_Battery,2030,6,1,4,0.0
332,LU_Battery,2030,6,5,8,0.0
333,LU_Battery,2030,6,9,12,0.0
334,LU_Battery,2030,6,13,16,101.02377943022293
335,LU_Battery,2030,6,17,20,0.0
336,LU_Battery,2030,6,21,24,0.0
337,LU_Battery,2030,7,1,4,346.8185453064984
338,LU_Battery,2030,7,5,8,346.8185453064984
339,LU_Battery,2030,7,9,12,0.0
340,LU_Battery,2030,7,13,16,346.81854530649844
341,LU_Battery,2030,7,17,20,0.0
342,LU_Battery,2030,7,21,24,0.0
343,LU_Battery,2030,8,1,4,0.0
344,LU_Battery,2030,8,5,8,0.0
345,LU_Battery,2030,8,9,12,0.0
346,LU_Battery,2030,8,13,16,0.0
347,LU_Battery,2030,8,17,20,0.0
348,LU_Battery,2030,8,21,24,0.0
349,LU_Battery,2030,9,1,4,346.8185453064984
350,LU_Battery,2030,9,5,8,346.8185453064984
351,LU_Battery,2030,9,9,12,0.0
352,LU_Battery,2030,9,13,16,346.8185453064984
353,LU_Battery,2030,9,17,20,346.8185453064984
354,LU_Battery,2030,9,21,24,0.0
355,LU_Battery,2030,10,1,4,346.8185453064984
356,LU_Battery,2030,10,5,8,346.8185453064984
357,LU_Battery,2030,10,9,12,0.0
358,LU_Battery,2030,10,13,16,346.8185453064984
359,LU_Battery,2030,10,17,20,0.0
360,LU_Battery,2030,10,21,24,0.0
361,NL_Battery,2030,1,1,4,0.0
362,NL_Battery,2030,1,5,8,0.0
363,NL_Battery,2030,1,9,12,0.0
364,NL_Battery,2030,1,13,16,0.0
365,NL_Battery,2030,1,17,20,0.0
366,NL_Battery,2030,1,21,24,0.0
367,NL_Battery,2030,2,1,4,0.0
368,NL_Battery,2030,2,5,8,0.0
369,NL_Battery,2030,2,9,12,0.0
370,NL_Battery,2030,2,13,16,0.0
371,NL_Battery,2030,2,17,20,0.0
372,NL_Battery,2030,2,21,24,0.0
373,NL_Battery,2030,3,1,4,0.0
374,NL_Battery,2030,3,5,8,0.0
375,NL_Battery,2030,3,9,12,0.0
376,NL_Battery,2030,3,13,16,0.0
377,NL_Battery,2030,3,17,20,0.0
378,NL_Battery,2030,3,21,24,0.0
379,NL_Battery,2030,4,1,4,0.0
380,NL_Battery,2030,4,5,8,0.0
381,NL_Battery,2030,4,9,12,0.0
382,NL_Battery,2030,4,13,16,0.0
383,NL_Battery,2030,4,17,20,0.0
384,NL_Battery,2030,4,21,24,0.0
385,NL_Battery,2030,5,1,4,0.0
386,NL_Battery,2030,5,5,8,0.0
387,NL_Battery,2030,5,9,12,0.0
388,NL_Battery,2030,5,13,16,0.0
