id,from_asset,to_asset,year,rep_period,efficiency,flow_coefficient_in_capacity_constraint,time_block_start,time_block_end,solution
15197,DE_Balance,LU_Balance,2030,8,1.0,1.0,5,5,-1000.0
15198,DE_Balance,LU_Balance,2030,8,1.0,1.0,6,6,-1000.0
15199,DE_Balance,LU_Balance,2030,8,1.0,1.0,7,7,530.3519571469055
15200,DE_Balance,LU_Balance,2030,8,1.0,1.0,8,8,-1000.0
15201,DE_Balance,LU_Balance,2030,8,1.0,1.0,9,9,1000.0
15202,DE_Balance,LU_Balance,2030,8,1.0,1.0,10,10,-1000.0
15203,DE_Balance,LU_Balance,2030,8,1.0,1.0,11,11,-1000.0
15204,DE_Balance,LU_Balance,2030,8,1.0,1.0,12,12,-1000.0
15205,DE_Balance,LU_Balance,2030,8,1.0,1.0,13,13,937.9169565039356
15206,DE_Balance,LU_Balance,2030,8,1.0,1.0,14,14,-1000.0
15207,DE_Balance,LU_Balance,2030,8,1.0,1.0,15,15,-1000.0
15208,DE_Balance,LU_Balance,2030,8,1.0,1.0,16,16,-1000.0
15209,DE_Balance,LU_Balance,2030,8,1.0,1.0,17,17,-1000.0
15210,DE_Balance,LU_Balance,2030,8,1.0,1.0,18,18,40.07151721954574
15211,DE_Balance,LU_Balance,2030,8,1.0,1.0,19,19,-1000.0
15212,DE_Balance,LU_Balance,2030,8,1.0,1.0,20,20,-1000.0
15213,DE_Balance,LU_Balance,2030,8,1.0,1.0,21,21,-1000.0
15214,DE_Balance,LU_Balance,2030,8,1.0,1.0,22,22,1000.0
15215,DE_Balance,LU_Balance,2030,8,1.0,1.0,23,23,563.605647015484
15216,DE_Balance,LU_Balance,2030,8,1.0,1.0,24,24,-235.73826732384384
15217,DE_Balance,FR_Balance,2030,8,1.0,1.0,1,1,-1000.0
15218,DE_Balance,FR_Balance,2030,8,1.0,1.0,2,2,-1000.0
15219,DE_Balance,FR_Balance,2030,8,1.0,1.0,3,3,-1000.0
15220,DE_Balance,FR_Balance,2030,8,1.0,1.0,4,4,1000.0
15221,DE_Balance,FR_Balance,2030,8,1.0,1.0,5,5,1000.0
15222,DE_Balance,FR_Balance,2030,8,1.0,1.0,6,6,-1000.0
15223,DE_Balance,FR_Balance,2030,8,1.0,1.0,7,7,-1000.0
15224,DE_Balance,FR_Balance,2030,8,1.0,1.0,8,8,-569.4722385001141
15225,DE_Balance,FR_Balance,2030,8,1.0,1.0,9,9,-1000.0
15226,DE_Balance,FR_Balance,2030,8,1.0,1.0,10,10,1000.0
15227,DE_Balance,FR_Balance,2030,8,1.0,1.0,11,11,1000.0
15228,DE_Balance,FR_Balance,2030,8,1.0,1.0,12,12,1000.0
15229,DE_Balance,FR_Balance,2030,8,1.0,1.0,13,13,1000.0
15230,DE_Balance,FR_Balance,2030,8,1.0,1.0,14,14,1000.0
15231,DE_Balance,FR_Balance,2030,8,1.0,1.0,15,15,-1000.0
15232,DE_Balance,FR_Balance,2030,8,1.0,1.0,16,16,-1000.0
15233,DE_Balance,FR_Balance,2030,8,1.0,1.0,17,17,-1000.0
15234,DE_Balance,FR_Balance,2030,8,1.0,1.0,18,18,-1000.0
15235,DE_Balance,FR_Balance,2030,8,1.0,1.0,19,19,-1000.0
15236,DE_Balance,FR_Balance,2030,8,1.0,1.0,20,20,-1000.0
15237,DE_Balance,FR_Balance,2030,8,1.0,1.0,21,21,-1000.0
15238,DE_Balance,FR_Balance,2030,8,1.0,1.0,22,22,-1000.0
15239,DE_Balance,FR_Balance,2030,8,1.0,1.0,23,23,1000.0
15240,DE_Balance,FR_Balance,2030,8,1.0,1.0,24,24,-1000.0
15241,DE_Balance,AT_Balance,2030,8,1.0,1.0,1,1,1000.0
15242,DE_Balance,AT_Balance,2030,8,1.0,1.0,2,2,1000.0
15243,DE_Balance,AT_Balance,2030,8,1.0,1.0,3,3,1000.0
15244,DE_Balance,AT_Balance,2030,8,1.0,1.0,4,4,1000.0
15245,DE_Balance,AT_Balance,2030,8,1.0,1.0,5,5,1000.0
15246,DE_Balance,AT_Balance,2030,8,1.0,1.0,6,6,1000.0
15247,DE_Balance,AT_Balance,2030,8,1.0,1.0,7,7,1000.0
15248,DE_Balance,AT_Balance,2030,8,1.0,1.0,8,8,1000.0
15249,DE_Balance,AT_Balance,2030,8,1.0,1.0,9,9,1000.0
15250,DE_Balance,AT_Balance,2030,8,1.0,1.0,10,10,1000.0
15251,DE_Balance,AT_Balance,2030,8,1.0,1.0,11,11,1000.0
15252,DE_Balance,AT_Balance,2030,8,1.0,1.0,12,12,1000.0
15253,DE_Balance,AT_Balance,2030,8,1.0,1.0,13,13,1000.0
15254,DE_Balance,AT_Balance,2030,8,1.0,1.0,14,14,1000.0
15255,DE_Balance,AT_Balance,2030,8,1.0,1.0,15,15,1000.0
15256,DE_Balance,AT_Balance,2030,8,1.0,1.0,16,16,1000.0
15257,DE_Balance,AT_Balance,2030,8,1.0,1.0,17,17,1000.0
15258,DE_Balance,AT_Balance,2030,8,1.0,1.0,18,18,1000.0
15259,DE_Balance,AT_Balance,2030,8,1.0,1.0,19,19,-144.8771672938442
15260,DE_Balance,AT_Balance,2030,8,1.0,1.0,20,20,-785.8739379248874
15261,DE_Balance,AT_Balance,2030,8,1.0,1.0,21,21,171.2747333692232
15262,DE_Balance,AT_Balance,2030,8,1.0,1.0,22,22,1000.0
15263,DE_Balance,AT_Balance,2030,8,1.0,1.0,23,23,1000.0
15264,DE_Balance,AT_Balance,2030,8,1.0,1.0,24,24,1000.0
15265,FR_Balance,LU_Balance,2030,8,1.0,1.0,1,1,1000.0
15266,FR_Balance,LU_Balance,2030,8,1.0,1.0,2,2,1000.0
15267,FR_Balance,LU_Balance,2030,8,1.0,1.0,3,3,1000.0
15268,FR_Balance,LU_Balance,2030,8,1.0,1.0,4,4,1000.0
15269,FR_Balance,LU_Balance,2030,8,1.0,1.0,5,5,1000.0
15270,FR_Balance,LU_Balance,2030,8,1.0,1.0,6,6,537.7835143560002
15271,FR_Balance,LU_Balance,2030,8,1.0,1.0,7,7,-956.3275508430561
15272,FR_Balance,LU_Balance,2030,8,1.0,1.0,8,8,1000.0
15273,FR_Balance,LU_Balance,2030,8,1.0,1.0,9,9,-141.71201061251577
15274,FR_Balance,LU_Balance,2030,8,1.0,1.0,10,10,72.36252961434047
15275,FR_Balance,LU_Balance,2030,8,1.0,1.0,11,11,1000.0
15276,FR_Balance,LU_Balance,2030,8,1.0,1.0,12,12,331.5807156699602
15277,FR_Balance,LU_Balance,2030,8,1.0,1.0,13,13,-1000.0
15278,FR_Balance,LU_Balance,2030,8,1.0,1.0,14,14,924.8234900863229
15279,FR_Balance,LU_Balance,2030,8,1.0,1.0,15,15,1000.0
15280,FR_Balance,LU_Balance,2030,8,1.0,1.0,16,16,1000.0
